,0,1,2,3,4,5,6,7,8,9
73,86.0,123.0,182.0,7000712.0,10.075083261249793,0.0,0.0,0.0,0.0,0.0
74,87.0,118.0,175.0,7002769.0,1.1808989866484003,0.0,0.0,0.0,0.0,0.0
75,88.0,117.0,174.0,7014453.0,44.91617199504975,0.0,0.0,0.0,0.0,0.0
76,89.0,123.0,182.0,7015033.0,54.97600469113464,0.0,0.0,0.0,0.0,1.0
77,90.0,120.0,179.0,7000155.0,22.222269881140825,0.0,0.0,0.0,0.0,0.0
78,91.0,123.0,182.0,7000988.0,23.94794294408951,0.0,0.0,0.0,0.0,1.0
79,92.0,123.0,182.0,7005819.0,16.719680912519145,0.0,0.0,0.0,0.0,0.0
80,93.0,126.0,187.0,7008980.0,60.604495868937214,0.0,0.0,0.0,0.0,1.0
81,94.0,123.0,182.0,7001269.0,21.609380958467497,0.0,0.0,0.0,0.0,0.0
82,95.0,123.0,182.0,7008729.0,99.65337749465256,0.0,0.0,0.0,0.0,1.0
83,96.0,62.0,96.0,7001593.0,41.17627515512153,0.0,0.0,0.0,0.0,0.0
84,97.0,60.0,94.0,7013191.0,4.8018462639282,0.0,0.0,0.0,0.0,0.0
85,100.0,123.0,182.0,7006372.0,7.0165440214542105,0.0,0.0,0.0,0.0,0.0
86,101.0,121.0,178.0,7000370.0,12.778454570383785,0.0,0.0,0.0,0.0,1.0
87,102.0,126.0,185.0,7003734.0,81.88491784336371,0.0,0.0,0.0,0.0,0.0
88,103.0,123.0,182.0,7000604.0,27.879999342509766,0.0,0.0,0.0,0.0,0.0
89,104.0,123.0,182.0,7000334.0,147.49859186358685,0.0,0.0,0.0,0.0,0.0
90,105.0,123.0,182.0,7011306.0,28.953360527028565,0.0,0.0,0.0,0.0,0.0
91,106.0,58.0,90.0,7000674.0,168.45623832352086,0.0,0.0,0.0,0.0,0.0
92,108.0,123.0,182.0,7014290.0,92.38185303910677,0.0,0.0,0.0,0.0,0.0
93,111.0,124.0,183.0,7000234.0,15.477776991252394,0.0,0.0,0.0,0.0,0.0
94,112.0,123.0,182.0,7007901.0,110.44809311113022,0.0,0.0,0.0,1.0,0.0
95,113.0,58.0,90.0,7006808.0,14.90079745390928,0.0,0.0,0.0,0.0,0.0
96,114.0,86.0,131.0,7011327.0,221.8831194452296,0.0,0.0,0.0,0.0,0.0
97,115.0,59.0,91.0,7011838.0,56.78921540149038,0.0,0.0,0.0,1.0,0.0
98,116.0,90.0,137.0,7015077.0,4.986678236058777,0.0,0.0,0.0,0.0,0.0
99,117.0,60.0,95.0,7000281.0,97.82561130078587,0.0,0.0,0.0,0.0,0.0
100,118.0,123.0,182.0,7005342.0,44.385430551535386,0.0,0.0,0.0,0.0,0.0
101,121.0,82.0,125.0,7012212.0,24.556658102132836,0.0,0.0,0.0,0.0,0.0
102,122.0,123.0,182.0,7005972.0,123.41860927188192,0.0,0.0,0.0,0.0,0.0
103,123.0,123.0,182.0,7013224.0,2.8266256133455587,0.0,0.0,0.0,0.0,0.0
104,124.0,59.0,92.0,7012703.0,29.5080067292512,0.0,0.0,0.0,0.0,0.0
105,125.0,123.0,182.0,7015539.0,78.27215408713542,0.0,0.0,0.0,0.0,0.0
106,126.0,58.0,91.0,7011432.0,149.78476525044383,0.0,0.0,0.0,0.0,0.0
107,127.0,125.0,184.0,7001151.0,30.091329104748763,0.0,0.0,0.0,0.0,0.0
108,128.0,124.0,183.0,7000092.0,27.28419362383821,0.0,0.0,0.0,0.0,0.0
109,129.0,123.0,182.0,7006103.0,48.172822012131704,0.0,0.0,0.0,0.0,0.0
110,130.0,123.0,182.0,7000628.0,6.6047420422557925,0.0,0.0,0.0,0.0,0.0
111,133.0,74.0,115.0,7007864.0,16.069018086089198,0.0,0.0,0.0,0.0,1.0
112,134.0,55.0,88.0,7000568.0,57.06775812332508,0.0,0.0,0.0,0.0,0.0
113,135.0,68.0,105.0,7015172.0,58.81075244138636,0.0,0.0,0.0,0.0,1.0
114,136.0,58.0,91.0,7000707.0,100.61541267354279,0.0,0.0,0.0,0.0,0.0
115,138.0,78.0,119.0,7002794.0,23.395636884873447,0.0,0.0,0.0,0.0,0.0
116,139.0,71.0,110.0,7001426.0,15.237976295807616,0.0,0.0,0.0,0.0,0.0
117,142.0,125.0,185.0,7000812.0,105.7124771467637,0.0,0.0,0.0,0.0,1.0
118,143.0,122.0,182.0,7012870.0,5.381929395731365,0.0,0.0,0.0,0.0,0.0
119,144.0,121.0,181.0,7004563.0,25.03043765679353,0.0,0.0,0.0,0.0,0.0
120,145.0,41.0,65.0,7015780.0,21.40845811446319,0.0,0.0,0.0,0.0,0.0
121,146.0,122.0,182.0,7000541.0,33.614092947168366,0.0,0.0,0.0,0.0,1.0
122,149.0,130.0,195.0,7000175.0,33.639513451291236,0.0,0.0,0.0,0.0,0.0
123,150.0,120.0,180.0,7015871.0,71.15333970295706,0.0,0.0,0.0,0.0,0.0
124,151.0,119.0,179.0,7000990.0,25.42151676509739,0.0,0.0,0.0,0.0,0.0
125,152.0,122.0,182.0,7008187.0,11.982208380217633,0.0,0.0,0.0,0.0,0.0
126,153.0,122.0,182.0,7011317.0,9.414054374009877,0.0,0.0,0.0,0.0,0.0
127,154.0,122.0,182.0,7015393.0,16.32636533559492,0.0,0.0,0.0,0.0,1.0
128,155.0,58.0,91.0,7000562.0,39.46331584593744,0.0,0.0,0.0,0.0,0.0
129,157.0,39.0,64.0,7013005.0,21.82402618275519,0.0,0.0,0.0,0.0,1.0
130,158.0,122.0,182.0,7000573.0,57.06775812332508,0.0,0.0,0.0,0.0,0.0
131,159.0,39.0,64.0,7013088.0,26.059987004872216,0.0,0.0,0.0,0.0,0.0
132,160.0,59.0,91.0,7000546.0,3.9578215684882503,0.0,0.0,0.0,0.0,0.0
133,161.0,122.0,181.0,7013445.0,24.75962616939466,0.0,0.0,0.0,0.0,0.0
134,164.0,57.0,87.0,7000430.0,12.922626644018907,0.0,0.0,0.0,0.0,0.0
135,165.0,120.0,177.0,7000651.0,76.3952280970489,0.0,0.0,0.0,0.0,0.0
136,166.0,118.0,175.0,7000696.0,82.09640422240399,0.0,0.0,0.0,0.0,1.0
137,167.0,123.0,183.0,7012135.0,71.40628166072133,0.0,0.0,0.0,0.0,0.0
138,168.0,123.0,183.0,7013100.0,71.40628166072133,0.0,0.0,0.0,0.0,0.0
139,169.0,29.0,48.0,7013689.0,11.522820063153,0.0,0.0,0.0,0.0,0.0
140,171.0,124.0,184.0,7014125.0,70.5609398945547,0.0,0.0,0.0,0.0,0.0
141,172.0,22.0,37.0,7008900.0,3.0586915629148868,0.0,0.0,0.0,0.0,0.0
142,175.0,41.0,63.0,7010084.0,0.9040649276733352,0.0,0.0,0.0,0.0,0.0
143,176.0,40.0,62.0,7000631.0,18.25570410284187,0.0,0.0,0.0,0.0,0.0
144,177.0,22.0,35.0,7001223.0,65.47473921529955,0.0,0.0,0.0,0.0,0.0
145,179.0,124.0,182.0,7014577.0,41.473320521457,0.0,0.0,0.0,0.0,0.0
146,180.0,24.0,39.0,7014776.0,44.73191720797432,0.0,0.0,0.0,0.0,0.0
147,182.0,24.0,39.0,7000335.0,42.89741483515713,0.0,0.0,0.0,0.0,0.0
148,183.0,24.0,39.0,7012387.0,26.673116669159604,0.0,0.0,0.0,0.0,0.0
149,184.0,23.0,38.0,7013766.0,1.6308748503179384,0.0,0.0,0.0,0.0,0.0
150,185.0,23.0,38.0,7000758.0,12.09410261442378,0.0,0.0,0.0,0.0,1.0
151,186.0,23.0,38.0,7003212.0,11.473216423384402,0.0,0.0,0.0,0.0,0.0
152,187.0,18.0,31.0,7011842.0,69.10944846333932,0.0,0.0,0.0,0.0,0.0
153,188.0,19.0,32.0,7002310.0,63.65592182222265,0.0,0.0,0.0,0.0,0.0
154,190.0,61.0,91.0,7001268.0,21.719629622466282,0.0,0.0,0.0,1.0,0.0
155,192.0,61.0,91.0,7000932.0,23.60202060928018,0.0,0.0,0.0,0.0,1.0
156,193.0,66.0,98.0,7000491.0,62.0538683146797,0.0,0.0,0.0,0.0,0.0
157,194.0,21.0,34.0,7016051.0,8.039162848530745,0.0,0.0,0.0,0.0,0.0
158,195.0,125.0,183.0,7002459.0,33.067189507310395,0.0,0.0,0.0,0.0,0.0
159,196.0,64.0,94.0,7013647.0,83.53163468732491,0.0,0.0,0.0,0.0,0.0
160,197.0,125.0,183.0,7016237.0,83.8018002394419,0.0,0.0,0.0,0.0,0.0
161,198.0,21.0,34.0,7016236.0,70.42592998484909,0.0,0.0,0.0,0.0,0.0
162,200.0,16.0,27.0,7000911.0,29.71442931725822,0.0,0.0,0.0,0.0,1.0
163,201.0,17.0,28.0,7016369.0,76.6629374475369,0.0,0.0,0.0,0.0,1.0
164,203.0,22.0,35.0,7000723.0,111.891837223783,0.0,0.0,0.0,0.0,0.0
165,204.0,21.0,34.0,7015151.0,51.6772871796014,0.0,0.0,0.0,0.0,0.0
166,205.0,26.0,42.0,7000859.0,35.52117653753386,0.0,0.0,0.0,0.0,0.0
167,206.0,124.0,182.0,7014785.0,7.971292076044437,0.0,0.0,0.0,0.0,0.0
168,209.0,124.0,182.0,7014172.0,8.039329953954425,0.0,0.0,0.0,0.0,0.0
169,210.0,124.0,182.0,7012558.0,26.76874449802573,0.0,0.0,0.0,0.0,0.0
170,211.0,13.0,22.0,7015316.0,14.575705350584213,0.0,0.0,0.0,0.0,0.0
171,212.0,25.0,39.0,7000105.0,146.57446632877267,0.0,0.0,0.0,0.0,0.0
172,213.0,122.0,178.0,7011673.0,31.13967743818696,0.0,0.0,0.0,0.0,0.0
173,214.0,124.0,182.0,7003933.0,26.271406897507873,0.0,0.0,0.0,0.0,0.0
174,215.0,132.0,192.0,7012266.0,73.58646209674663,0.0,0.0,0.0,0.0,1.0
175,216.0,61.0,91.0,7015096.0,27.670437283406248,0.0,0.0,0.0,0.0,0.0
176,217.0,31.0,49.0,7005766.0,4.36401558659412,0.0,0.0,0.0,0.0,0.0
177,218.0,129.0,189.0,7015607.0,32.89750606472537,0.0,0.0,0.0,0.0,0.0
178,219.0,61.0,91.0,7005317.0,23.88915823304464,0.0,0.0,0.0,0.0,0.0
179,220.0,21.0,35.0,7012262.0,29.380851037204863,0.0,0.0,0.0,0.0,0.0
180,223.0,62.0,92.0,7008852.0,30.18772690168659,2.0,0.0,0.0,0.0,0.0
181,224.0,61.0,91.0,7000884.0,140.9298358906579,0.0,0.0,0.0,0.0,0.0
182,226.0,23.0,37.0,7000035.0,13.702861334074536,0.0,0.0,0.0,0.0,1.0
183,227.0,124.0,182.0,7000626.0,13.291934389956426,0.0,0.0,0.0,0.0,1.0
184,228.0,11.0,20.0,7013139.0,22.314991323219818,0.0,0.0,0.0,0.0,0.0
185,229.0,21.0,35.0,7016018.0,41.17627515512153,0.0,0.0,0.0,0.0,0.0
186,231.0,130.0,190.0,7000737.0,22.654725193891345,0.0,0.0,0.0,0.0,0.0
187,232.0,124.0,182.0,7016455.0,33.004143415661055,0.0,0.0,0.0,0.0,0.0
188,233.0,20.0,34.0,7015289.0,7.669739116700926,0.0,0.0,0.0,0.0,0.0
189,236.0,16.0,27.0,7000714.0,97.4292441497107,0.0,0.0,0.0,0.0,0.0
190,237.0,19.0,33.0,7016524.0,42.967835650850255,0.0,0.0,0.0,0.0,0.0
191,238.0,19.0,33.0,7014264.0,62.75833212397211,0.0,0.0,0.0,0.0,0.0
192,240.0,126.0,186.0,7005996.0,57.06775812332508,0.0,0.0,0.0,0.0,0.0
193,241.0,10.0,19.0,7008288.0,30.168358974546052,0.0,0.0,0.0,0.0,0.0
194,242.0,15.0,26.0,7016553.0,47.62703340540713,0.0,0.0,1.0,0.0,0.0
195,244.0,8.0,17.0,7004515.0,40.97719427816085,0.0,0.0,0.0,0.0,0.0
196,245.0,8.0,17.0,7003769.0,3.9062177582315116,0.0,0.0,0.0,0.0,0.0
197,246.0,124.0,182.0,7001147.0,9.589668455993925,0.0,0.0,0.0,0.0,1.0
198,248.0,124.0,182.0,7001107.0,77.21100724071056,0.0,0.0,0.0,0.0,0.0
199,249.0,8.0,15.0,7000686.0,24.940306557346023,0.0,0.0,0.0,0.0,0.0
200,250.0,10.0,17.0,7004166.0,73.97753084782222,0.0,0.0,0.0,0.0,0.0
201,251.0,13.0,22.0,7014932.0,3.0332560748657933,0.0,0.0,0.0,0.0,0.0
202,252.0,11.0,20.0,7014698.0,46.58550706285108,0.0,0.0,0.0,0.0,0.0
203,253.0,7.0,14.0,7012407.0,135.51291925210384,0.0,0.0,0.0,0.0,1.0
204,254.0,19.0,31.0,7016633.0,18.61367934978996,0.0,0.0,0.0,0.0,0.0
205,256.0,16.0,28.0,7004219.0,96.34746431536792,0.0,0.0,0.0,0.0,0.0
206,259.0,67.0,99.0,7001135.0,29.48172603123184,1.0,0.0,0.0,0.0,1.0
207,260.0,67.0,99.0,7009216.0,71.83854484427357,0.0,0.0,0.0,0.0,0.0
208,261.0,12.0,21.0,7016385.0,111.49684415788288,0.0,0.0,0.0,0.0,0.0
209,262.0,7.0,14.0,7016667.0,23.808076061390835,0.0,0.0,0.0,0.0,0.0
210,264.0,17.0,29.0,7016673.0,57.09724913726056,0.0,0.0,1.0,0.0,0.0
211,265.0,19.0,31.0,7001153.0,35.50587514617509,0.0,0.0,0.0,0.0,1.0
212,266.0,10.0,17.0,7015826.0,7.716660197766252,0.0,0.0,0.0,0.0,0.0
213,267.0,5.0,10.0,7014071.0,12.789520952863024,0.0,0.0,0.0,0.0,0.0
214,268.0,19.0,31.0,7014838.0,101.10562231413952,0.0,0.0,0.0,0.0,0.0
215,269.0,5.0,10.0,7007735.0,63.17017970254231,0.0,0.0,0.0,0.0,0.0
216,270.0,8.0,13.0,7004020.0,77.89199263275773,0.0,0.0,0.0,0.0,0.0
217,272.0,63.0,91.0,7013474.0,75.75064342664163,0.0,0.0,0.0,0.0,0.0
218,273.0,7.0,10.0,7004342.0,42.212713444264466,0.0,0.0,0.0,0.0,0.0
219,274.0,126.0,182.0,7009887.0,39.814511960913045,0.0,0.0,0.0,0.0,0.0
220,276.0,16.0,24.0,7007666.0,14.267353628328207,0.0,0.0,0.0,0.0,1.0
221,277.0,21.0,31.0,7006289.0,36.71799097818744,0.0,0.0,0.0,0.0,0.0
222,282.0,15.0,23.0,7016756.0,1.9125526320797817,0.0,0.0,1.0,0.0,0.0
223,284.0,127.0,183.0,7001127.0,17.229401634386495,0.0,0.0,0.0,0.0,1.0
224,287.0,10.0,15.0,7009490.0,66.49854583852678,0.0,0.0,0.0,0.0,0.0
225,288.0,127.0,183.0,7001165.0,22.132749894993378,0.0,0.0,0.0,0.0,1.0
226,289.0,6.0,9.0,7016780.0,37.85707683110507,0.0,0.0,0.0,0.0,0.0
227,290.0,13.0,21.0,7011963.0,70.49663675020645,0.0,0.0,0.0,0.0,0.0
228,293.0,121.0,175.0,7011017.0,27.219140469660392,0.0,0.0,0.0,0.0,0.0
229,294.0,72.0,104.0,7001882.0,184.32433680638798,0.0,0.0,0.0,0.0,0.0
230,295.0,9.0,14.0,7014369.0,7.09339764542646,0.0,0.0,0.0,0.0,0.0
231,296.0,4.0,7.0,7015756.0,28.53076721139729,0.0,0.0,0.0,0.0,0.0
232,297.0,17.0,27.0,7001088.0,46.49274434470125,0.0,0.0,0.0,0.0,0.0
233,298.0,10.0,15.0,7015756.0,28.53076721139729,1.0,0.0,0.0,0.0,0.0
234,299.0,11.0,16.0,7013490.0,32.076961581465106,0.0,0.0,0.0,0.0,0.0
235,301.0,30.0,44.0,7016813.0,80.96262140419452,0.0,0.0,0.0,0.0,0.0
236,303.0,11.0,16.0,7004042.0,35.808127030185666,0.0,0.0,0.0,0.0,1.0
237,304.0,15.0,23.0,7014894.0,39.98042885206152,0.0,0.0,0.0,0.0,0.0
238,306.0,2.0,5.0,7000836.0,4.060096005900154,0.0,0.0,0.0,0.0,0.0
239,307.0,6.0,9.0,7008900.0,3.0586915629148868,1.0,0.0,0.0,0.0,0.0
240,308.0,7.0,12.0,7016831.0,118.80955129650906,0.0,0.0,0.0,0.0,0.0
241,309.0,14.0,22.0,7016069.0,22.895104182393275,0.0,0.0,0.0,0.0,0.0
242,312.0,4.0,7.0,7015765.0,34.114558805716506,0.0,0.0,0.0,0.0,0.0
243,314.0,3.0,6.0,7000223.0,26.022914750463123,0.0,0.0,0.0,0.0,0.0
244,319.0,2.0,4.0,7016048.0,26.390719853847514,0.0,0.0,0.0,0.0,0.0
245,320.0,2.0,4.0,7007102.0,21.406885010367557,0.0,0.0,0.0,0.0,0.0
246,321.0,2.0,4.0,7016610.0,68.23623441895124,0.0,0.0,0.0,0.0,0.0
247,322.0,6.0,10.0,7016404.0,82.09640422240399,0.0,0.0,0.0,0.0,0.0
248,324.0,8.0,12.0,7013650.0,12.628618504066107,0.0,0.0,0.0,0.0,0.0
249,325.0,9.0,13.0,7016896.0,30.102191249755048,0.0,0.0,0.0,0.0,0.0
250,326.0,13.0,20.0,7000703.0,39.38620870575484,0.0,0.0,0.0,0.0,0.0
251,327.0,4.0,6.0,7001132.0,6.553995384682696,0.0,0.0,0.0,0.0,0.0
252,329.0,6.0,8.0,7000686.0,24.940306557346023,1.0,0.0,0.0,0.0,0.0
253,331.0,3.0,3.0,7012407.0,135.51291925210384,1.0,0.0,0.0,0.0,1.0
254,332.0,1.0,1.0,7016917.0,6.977693990537839,0.0,0.0,0.0,1.0,0.0
255,336.0,5.0,7.0,7000836.0,4.060096005900154,1.0,0.0,0.0,0.0,0.0
256,337.0,5.0,7.0,7016610.0,68.23623441895124,1.0,0.0,0.0,0.0,0.0
257,338.0,8.0,10.0,7011065.0,3.380377398136855,0.0,0.0,0.0,0.0,0.0
258,339.0,6.0,8.0,7016048.0,26.390719853847514,1.0,0.0,0.0,0.0,0.0
259,340.0,6.0,8.0,7016917.0,6.977693990537839,1.0,0.0,0.0,0.0,0.0
260,341.0,14.0,21.0,7000528.0,62.49838490434082,0.0,0.0,0.0,0.0,0.0
261,343.0,14.0,21.0,7011842.0,69.10944846333932,1.0,0.0,0.0,0.0,0.0
262,345.0,11.0,16.0,7001111.0,48.547312411699295,0.0,0.0,0.0,0.0,0.0
263,347.0,3.0,3.0,7016962.0,31.28211465008355,0.0,0.0,0.0,0.0,1.0
264,349.0,60.0,85.0,7003719.0,97.30817595906737,0.0,0.0,0.0,0.0,0.0
265,351.0,5.0,7.0,7015316.0,14.575705350584213,1.0,0.0,0.0,0.0,0.0
266,352.0,1.0,1.0,7016805.0,74.54057580303143,0.0,0.0,0.0,0.0,0.0
267,356.0,3.0,3.0,7016990.0,7.370453733402785,0.0,0.0,0.0,0.0,0.0
268,359.0,5.0,7.0,7015265.0,128.06476433670278,0.0,0.0,0.0,0.0,0.0
269,360.0,12.0,17.0,7001796.0,70.28107825681006,0.0,0.0,0.0,0.0,0.0
270,361.0,28.0,41.0,7003725.0,15.12870506349236,0.0,0.0,0.0,0.0,1.0
271,362.0,23.0,34.0,7016667.0,23.808076061390835,1.0,0.0,0.0,0.0,0.0
272,365.0,1.0,1.0,7017023.0,48.89624006738214,0.0,0.0,0.0,0.0,0.0
273,366.0,17.0,24.0,7013852.0,62.834554265080904,0.0,0.0,0.0,0.0,0.0
274,368.0,2.0,2.0,7001647.0,131.6566040627103,0.0,0.0,0.0,0.0,0.0
275,369.0,2.0,2.0,7008835.0,153.0346767678821,0.0,0.0,0.0,0.0,0.0
276,370.0,15.0,22.0,7017041.0,46.02741358535336,0.0,0.0,1.0,0.0,0.0
277,373.0,4.0,6.0,7002939.0,49.513951043067124,0.0,0.0,0.0,0.0,0.0
278,374.0,5.0,7.0,7000472.0,34.246882310258776,0.0,0.0,0.0,0.0,1.0
279,375.0,52.0,75.0,7000699.0,221.46808062751228,0.0,0.0,0.0,0.0,0.0
280,376.0,22.0,33.0,7015765.0,34.114558805716506,1.0,0.0,0.0,0.0,0.0
281,377.0,10.0,15.0,7000873.0,118.95997138271488,0.0,0.0,0.0,0.0,1.0
282,378.0,19.0,28.0,7016369.0,76.6629374475369,1.0,0.0,0.0,0.0,1.0
283,379.0,3.0,5.0,7017100.0,79.57271753895344,0.0,0.0,0.0,0.0,0.0
284,384.0,22.0,33.0,7009199.0,68.20991525187205,0.0,0.0,0.0,0.0,0.0
285,385.0,3.0,5.0,7016780.0,37.85707683110507,1.0,0.0,0.0,0.0,0.0
286,386.0,13.0,20.0,7017145.0,48.50593346849025,0.0,0.0,1.0,0.0,0.0
287,387.0,1.0,1.0,7017148.0,25.932076096644447,0.0,0.0,0.0,0.0,0.0
288,389.0,5.0,7.0,7017165.0,39.596615585661176,0.0,0.0,0.0,0.0,0.0
289,390.0,1.0,1.0,7017167.0,9.60565100088183,0.0,0.0,0.0,0.0,0.0
